id,userid,itemid,rating
14218,95,24,1.90
14219,95,25,4.70
14220,95,26,2.10
14221,95,27,3.00
14222,95,28,3.20
14223,95,29,1.40
14224,95,30,1.50
14225,95,31,3.20
14226,95,32,4.90
14227,95,33,4.10
14228,95,34,4.70
14229,95,35,4.50
14230,95,36,1.70
14231,95,37,0.30
14232,95,38,3.60
14233,95,39,4.70
14234,95,40,1.50
14235,95,41,0.30
14236,95,42,4.80
14237,95,43,3.50
14238,95,44,4.00
14239,95,45,3.80
14240,95,46,3.20
14241,95,47,0.70
14242,95,48,4.90
14243,95,49,0.30
14244,95,50,1.20
14245,95,51,1.90
14246,95,52,1.70
14247,95,53,4.40
14248,95,54,1.30
14249,95,55,0.50
14250,95,56,1.60
14251,95,57,2.90
14252,95,58,1.00
14253,95,59,3.20
14254,95,60,3.40
14255,95,61,1.60
14256,95,62,4.40
14257,95,63,1.20
14258,95,64,0.80
14259,95,65,3.60
14260,95,66,3.70
14261,95,67,4.90
14262,95,68,2.90
14263,95,69,3.30
14264,95,70,1.60
14265,95,71,4.70
14266,95,72,3.50
14267,95,73,1.10
14268,95,74,4.80
14269,95,75,4.00
14270,95,76,1.30
14271,95,77,2.20
14272,95,78,4.70
14273,95,79,3.00
14274,95,80,2.60
14275,95,81,3.80
14276,95,82,3.70
14277,95,83,1.40
14278,95,84,4.40
14279,95,85,0.60
14280,95,86,1.10
14281,95,87,2.90
14282,95,88,0.60
14283,95,89,2.10
14284,95,90,2.00
14285,95,91,0.30
14286,95,92,1.50
14287,95,93,1.90
14288,95,94,3.80
14289,95,95,0.40
14290,95,96,0.30
14291,95,97,4.10
14292,95,98,1.00
14293,95,99,2.10
14294,95,100,4.10
14295,95,101,4.10
14296,95,102,0.10
14297,95,103,4.90
14298,95,104,0.40
14299,95,105,3.10
14300,95,106,1.70
14301,95,107,2.70
14302,95,108,4.60
14303,95,109,2.70
14304,95,110,3.70
14305,95,111,0.50
14306,95,112,3.00
14307,95,113,0.10
14308,95,114,3.00
14309,95,115,4.10
14310,95,116,3.90
14311,95,117,3.40
14312,95,118,3.60
14313,95,119,0.40
14314,95,120,1.20
14315,95,121,4.20
14316,95,122,0.00
14317,95,123,2.90
14318,95,124,1.60
14319,95,125,1.30
14320,95,126,3.30
14321,95,127,2.30
14322,95,128,3.80
14323,95,129,0.70
14324,95,130,4.00
14325,95,131,2.20
14326,95,132,1.30
14327,95,133,4.70
14328,95,134,1.60
14329,95,120,1.00
14330,95,136,0.70
14331,95,137,2.90
14332,95,138,4.80
14333,95,139,1.80
14334,95,140,4.60
14335,95,141,0.70
14336,95,142,4.30
14337,95,143,3.90
14338,95,144,3.80
14339,95,145,3.70
14340,95,146,5.00
14341,95,147,4.90
14342,95,148,0.90
14343,95,149,0.90
14344,95,150,0.90
14345,95,151,4.00
14346,96,1,0.60
14347,96,2,1.10
14348,96,3,2.10
14349,96,4,4.10
14350,96,5,3.90
14351,96,6,4.20
14352,96,7,0.80
14353,96,8,2.30
14354,96,9,1.50
14355,96,10,2.80
14356,96,11,3.00
14357,96,12,2.70
14358,96,13,2.50
14359,96,14,4.40
14360,96,15,1.80
14361,96,16,3.20
14362,96,17,2.00
14363,96,18,3.50
14364,96,19,3.20
14365,96,20,1.00
14366,96,21,2.70
14367,96,22,2.10
14368,96,23,4.00
14369,96,24,1.20
14370,96,25,1.40
14371,96,26,4.70
14372,96,27,1.80
14373,96,28,1.10
14374,96,29,2.90
14375,96,30,4.40
14376,96,31,2.60
14377,96,32,0.10
14378,96,33,2.40
14379,96,34,2.90
14380,96,35,4.60
14381,96,36,3.50
14382,96,37,2.40
14383,96,38,0.80
14384,96,39,0.20
14385,96,40,1.20
14386,96,41,3.10
14387,96,42,2.40
14388,96,43,1.20
14389,96,44,0.20
14390,96,45,4.80
14391,96,46,1.80
14392,96,47,2.30
14393,96,48,3.30
14394,96,49,3.70
14395,96,50,2.90
14396,96,51,2.60
14397,96,52,5.00
14398,96,53,0.50
14399,96,54,4.60
14400,96,55,0.60
14401,96,56,4.00
14402,96,57,0.20
14403,96,58,3.30
14404,96,59,2.80
14405,96,60,4.90
14406,96,61,0.30
14407,96,62,5.00
14408,96,63,1.20
14409,96,64,2.80
14410,96,65,0.40
14411,96,66,1.80
14412,96,67,1.30
14413,96,68,4.00
14414,96,69,4.90
14415,96,70,4.50
14416,96,71,2.90
14417,96,72,2.70
14418,96,73,3.70
14419,96,74,4.10
14420,96,75,0.30
14421,96,76,2.10
14422,96,77,0.70
14423,96,78,1.60
14424,96,79,1.10
14425,96,80,2.60
14426,96,81,0.70
14427,96,82,4.10
14428,96,83,4.70
14429,96,84,1.20
14430,96,85,4.80
14431,96,86,0.30
14432,96,87,0.10
14433,96,88,1.50
14434,96,89,0.30
14435,96,90,5.00
14436,96,91,0.50
14437,96,92,1.70
14438,96,93,0.30
14439,96,94,1.80
14440,96,95,1.90
14441,96,96,2.80
14442,96,97,2.10
14443,96,98,3.00
14444,96,99,3.00
14445,96,100,1.30
14446,96,101,3.60
14447,96,102,4.60
14448,96,103,1.60
14449,96,104,2.20
14450,96,105,1.20
14451,96,106,0.70
14452,96,107,3.50
14453,96,108,1.50
14454,96,109,2.60
14455,96,110,3.10
14456,96,111,3.80
14457,96,112,0.90
14458,96,113,4.00
14459,96,114,1.30
14460,96,115,2.30
14461,96,116,4.50
14462,96,117,3.80
14463,96,118,4.80
14464,96,119,0.60
14465,96,120,4.40
14466,96,121,4.80
14467,96,122,1.60
14468,96,123,4.30
14469,96,124,0.00
14470,96,125,0.40
14471,96,126,0.70
14472,96,127,0.10
14473,96,128,1.90
14474,96,129,0.50
14475,96,130,1.80
14476,96,131,3.50
14477,96,132,3.30
14478,96,133,2.60
14479,96,134,1.60
14480,96,120,4.80
14481,96,136,2.40
14482,96,137,4.90
14483,96,138,0.50
14484,96,139,3.60
14485,96,140,2.60
14486,96,141,2.50
14487,96,142,0.20
14488,96,143,1.20
14489,96,144,2.40
14490,96,145,1.20
14491,96,146,2.40
14492,96,147,0.40
14493,96,148,2.70
14494,96,149,0.40
14495,96,150,1.90
14496,96,151,2.60
14497,97,1,1.40
14498,97,2,3.90
14499,97,3,4.80
14500,97,4,4.40
14501,97,5,2.00
14502,97,6,4.80
14503,97,7,0.20
14504,97,8,4.10
14505,97,9,4.40
14506,97,10,0.40
14507,97,11,0.90
14508,97,12,1.20
14509,97,13,1.80
14510,97,14,0.60
14511,97,15,2.00
14512,97,16,3.00
14513,97,17,4.70
14514,97,18,0.10
14515,97,19,0.40
14516,97,20,3.10
14517,97,21,1.50
14518,97,22,3.10
14519,97,23,2.50
14520,97,24,2.80
14521,97,25,2.30
14522,97,26,4.90
14523,97,27,2.80
14524,97,28,4.40
14525,97,29,3.40
14526,97,30,0.90
14527,97,31,0.40
14528,97,32,0.80
14529,97,33,0.90
14530,97,34,0.70
14531,97,35,4.60
14532,97,36,2.00
14533,97,37,1.40
14534,97,38,0.30
14535,97,39,2.70
14536,97,40,4.60
14537,97,41,4.70
14538,97,42,1.50
14539,97,43,0.50
14540,97,44,2.90
14541,97,45,4.90
14542,97,46,1.40
14543,97,47,1.20
14544,97,48,0.60
14545,97,49,1.50
14546,97,50,4.10
14547,97,51,1.20
14548,97,52,0.20
14549,97,53,4.90
14550,97,54,0.10
14551,97,55,2.50
14552,97,56,1.90
14553,97,57,4.80
14554,97,58,1.00
14555,97,59,0.10
14556,97,60,3.40
14557,97,61,2.30
14558,97,62,0.00
14559,97,63,1.60
14560,97,64,1.50
14561,97,65,4.10
14562,97,66,2.40
14563,97,67,4.90
14564,97,68,1.60
14565,97,69,1.40
14566,97,70,5.00
14567,97,71,2.80
14568,97,72,0.40
14569,97,73,0.40
14570,97,74,3.40
14571,97,75,3.70
14572,97,76,2.90
14573,97,77,0.80
14574,97,78,3.80
14575,97,79,1.00
14576,97,80,4.60
14577,97,81,0.60
14578,97,82,3.70
14579,97,83,2.80
14580,97,84,1.20
14581,97,85,3.90
14582,97,86,1.20
14583,97,87,4.10
14584,97,88,2.10
14585,97,89,2.30
14586,97,90,4.00
14587,97,91,0.50
14588,97,92,0.90
14589,97,93,2.70
14590,97,94,2.80
14591,97,95,3.00
14592,97,96,2.10
14593,97,97,0.30
14594,97,98,3.70
14595,97,99,4.90
14596,97,100,3.50
14597,97,101,4.60
14598,97,102,2.40
14599,97,103,1.40
14600,97,104,0.40
14601,97,105,2.50
14602,97,106,0.90
14603,97,107,3.00
14604,97,108,4.10
14605,97,109,2.90
14606,97,110,4.70
14607,97,111,4.70
14608,97,112,4.10
14609,97,113,0.00
14610,97,114,3.40
14611,97,115,1.90
14612,97,116,4.10
14613,97,117,4.20
14614,97,118,0.80
14615,97,119,2.60
14616,97,120,4.50
14617,97,121,1.00
14618,97,122,3.30
14619,97,123,1.40
14620,97,124,0.90
14621,97,125,1.00
14622,97,126,2.20
14623,97,127,3.60
14624,97,128,1.30
14625,97,129,2.00
14626,97,130,0.40
14627,97,131,1.90
14628,97,132,3.30
14629,97,133,4.10
14630,97,134,1.90
14631,97,120,1.00
14632,97,136,1.20
14633,97,137,1.80
14634,97,138,1.10
14635,97,139,3.80
14636,97,140,4.70
14637,97,141,1.00
14638,97,142,1.60
14639,97,143,2.30
14640,97,144,1.30
14641,97,145,4.80
14642,97,146,0.60
14643,97,147,4.90
14644,97,148,3.30
14645,97,149,2.90
14646,97,150,1.30
14647,97,151,0.70
14648,98,1,1.30
14649,98,2,2.80
14650,98,3,0.80
14651,98,4,4.70
14652,98,5,0.70
14653,98,6,3.60
14654,98,7,3.00
14655,98,8,0.20
14656,98,9,0.40
14657,98,10,2.30
14658,98,11,0.10
14659,98,12,0.40
14660,98,13,2.10
14661,98,14,0.60
14662,98,15,0.60
14663,98,16,2.20
14664,98,17,2.30
14665,98,18,0.50
14666,98,19,1.70
14667,98,20,3.60
14668,98,21,2.00
14669,98,22,4.10
14670,98,23,2.60
14671,98,24,2.90
14672,98,25,3.70
14673,98,26,4.60
14674,98,27,1.20
14675,98,28,3.00
14676,98,29,0.90
14677,98,30,1.40
14678,98,31,0.40
14679,98,32,0.50
14680,98,33,1.60
14681,98,34,2.90
14682,98,35,4.50
14683,98,36,2.40
14684,98,37,4.70
14685,98,38,0.20
14686,98,39,1.90
14687,98,40,4.90
14688,98,41,1.40
14689,98,42,3.10
14690,98,43,3.90
14691,98,44,2.10
14692,98,45,3.50
14693,98,46,0.80
14694,98,47,1.60
14695,98,48,2.30
14696,98,49,1.00
14697,98,50,1.80
14698,98,51,5.00
14699,98,52,2.60
14700,98,53,1.40
14701,98,54,3.80
14702,98,55,2.50
14703,98,56,3.00
14704,98,57,2.70
14705,98,58,2.30
14706,98,59,2.00
14707,98,60,3.00
14708,98,61,4.00
14709,98,62,4.40
14710,98,63,4.90
14711,98,64,2.50
14712,98,65,1.60
14713,98,66,4.50
14714,98,67,4.10
14715,98,68,2.00
14716,98,69,4.50
14717,98,70,3.10
14718,98,71,4.50
14719,98,72,4.30
14720,98,73,1.10
14721,98,74,0.00
14722,98,75,4.00
14723,98,76,3.00
14724,98,77,1.50
14725,98,78,2.30
14726,98,79,2.90
14727,98,80,3.90
14728,98,81,4.60
14729,98,82,4.10
14730,98,83,4.30
14731,98,84,0.40
14732,98,85,2.40
14733,98,86,4.50
14734,98,87,4.50
14735,98,88,0.40
14736,98,89,2.80
14737,98,90,4.90
14738,98,91,4.40
14739,98,92,4.10
14740,98,93,3.30
14741,98,94,0.10
14742,98,95,0.50
14743,98,96,0.40
14744,98,97,2.90
14745,98,98,4.10
14746,98,99,1.90
14747,98,100,4.80
14748,98,101,0.60
14749,98,102,3.20
14750,98,103,2.50
14751,98,104,4.50
14752,98,105,1.10
14753,98,106,2.70
14754,98,107,3.40
14755,98,108,0.40
14756,98,109,4.60
14757,98,110,4.60
14758,98,111,3.20
14759,98,112,0.30
14760,98,113,3.60
14761,98,114,2.40
14762,98,115,0.40
14763,98,116,4.30
14764,98,117,0.80
14765,98,118,4.90
14766,98,119,3.70
14767,98,120,0.70
14768,98,121,3.30
14769,98,122,4.30
14770,98,123,3.80
14771,98,124,1.80
14772,98,125,2.70
14773,98,126,2.20
14774,98,127,3.10
14775,98,128,1.70
14776,98,129,0.90
14777,98,130,3.40
14778,98,131,0.30
14779,98,132,4.00
14780,98,133,4.90
14781,98,134,1.20
14782,98,120,3.20
14783,98,136,2.10
14784,98,137,4.70
14785,98,138,2.30
14786,98,139,0.50
14787,98,140,2.70
14788,98,141,1.40
14789,98,142,1.20
14790,98,143,3.70
14791,98,144,2.80
14792,98,145,0.80
14793,98,146,0.60
14794,98,147,4.80
14795,98,148,3.50
14796,98,149,1.70
14797,98,150,0.30
14798,98,151,1.70
14799,99,1,3.90
14800,99,2,4.80
14801,99,3,0.20
14802,99,4,1.20
14803,99,5,2.20
14804,99,6,0.90
14805,99,7,2.40
14806,99,8,1.30
14807,99,9,0.40
14808,99,10,4.90
14809,99,11,1.90
14810,99,12,1.20
14811,99,13,4.90
14812,99,14,4.40
14813,99,15,1.60
14814,99,16,4.00
14815,99,17,2.30
14816,99,18,4.70
14817,99,19,4.60
14818,99,20,1.40
14819,99,21,4.10
14820,99,22,2.30
14821,99,23,3.10
14822,99,24,1.00
14823,99,25,2.80
14824,99,26,2.20
14825,99,27,0.20
14826,99,28,4.40
14827,99,29,4.80
14828,99,30,4.30
14829,99,31,1.40
14830,99,32,2.60
14831,99,33,2.60
14832,99,34,3.00
14833,99,35,4.40
14834,99,36,4.70
14835,99,37,3.20
14836,99,38,3.20
14837,99,39,4.60
14838,99,40,4.60
14839,99,41,0.50
14840,99,42,4.40
14841,99,43,1.80
14842,99,44,0.50
14843,99,45,1.20
14844,99,46,1.70
14845,99,47,1.60
14846,99,48,4.90
14847,99,49,2.60
14848,99,50,2.10
14849,99,51,4.60
14850,99,52,2.50
14851,99,53,1.60
14852,99,54,2.50
14853,99,55,3.40
14854,99,56,1.70
14855,99,57,1.70
14856,99,58,3.90
14857,99,59,0.30
14858,99,60,2.10
14859,99,61,4.40
14860,99,62,2.50
14861,99,63,4.50
14862,99,64,0.10
14863,99,65,1.60
14864,99,66,3.30
14865,99,67,0.50
14866,99,68,3.90
14867,99,69,1.40
14868,99,70,0.60
14869,99,71,0.40
14870,99,72,4.00
14871,99,73,0.80
14872,99,74,1.40
14873,99,75,3.00
14874,99,76,4.60
14875,99,77,2.30
14876,99,78,1.40
14877,99,79,1.80
14878,99,80,0.20
14879,99,81,3.00
14880,99,82,1.90
14881,99,83,2.40
14882,99,84,5.00
14883,99,85,2.30
14884,99,86,0.90
14885,99,87,3.90
14886,99,88,2.60
14887,99,89,1.00
14888,99,90,4.90
14889,99,91,3.40
14890,99,92,3.60
14891,99,93,0.80
14892,99,94,1.90
14893,99,95,2.80
14894,99,96,0.50
14895,99,97,3.80
14896,99,98,1.70
14897,99,99,0.60
14898,99,100,3.80
14899,99,101,0.50
14900,99,102,4.40
14901,99,103,0.70
14902,99,104,2.80
14903,99,105,0.80
14904,99,106,4.30
14905,99,107,0.20
14906,99,108,3.20
14907,99,109,2.10
14908,99,110,2.30
14909,99,111,3.40
14910,99,112,3.40
14911,99,113,2.10
14912,99,114,4.30
14913,99,115,0.30
14914,99,116,4.50
14915,99,117,2.60
14916,99,118,1.30
14917,99,119,1.40
14918,99,120,2.70
14919,99,121,4.00
14920,99,122,1.80
14921,99,123,3.20
14922,99,124,0.80
14923,99,125,4.50
14924,99,126,3.30
14925,99,127,3.70
14926,99,128,2.90
14927,99,129,1.80
14928,99,130,2.20
14929,99,131,3.00
14930,99,132,1.50
14931,99,133,1.10
14932,99,134,2.00
14933,99,120,3.10
14934,99,136,4.00
14935,99,137,3.30
14936,99,138,3.00
14937,99,139,0.60
14938,99,140,2.90
14939,99,141,4.00
14940,99,142,1.90
14941,99,143,1.10
14942,99,144,1.80
14943,99,145,0.00
14944,99,146,2.60
14945,99,147,1.20
14946,99,148,3.60
14947,99,149,3.90
14948,99,150,3.30
14949,99,151,1.90
14950,100,1,1.30
14951,100,2,3.60
14952,100,3,4.30
14953,100,4,2.90
14954,100,5,1.40
14955,100,6,3.30
14956,100,7,2.10
14957,100,8,2.80
14958,100,9,4.50
14959,100,10,1.60
14960,100,11,4.90
14961,100,12,1.00
14962,100,13,3.10
14963,100,14,1.60
14964,100,15,4.90
14965,100,16,1.90
14966,100,17,4.00
14967,100,18,2.70
14968,100,19,0.10
14969,100,20,3.50
14970,100,21,2.30
14971,100,22,2.10
14972,100,23,1.30
14973,100,24,2.70
14974,100,25,3.10
14975,100,26,2.20
14976,100,27,2.70
14977,100,28,2.80
14978,100,29,4.20
14979,100,30,3.50
14980,100,31,0.90
14981,100,32,0.00
14982,100,33,2.00
14983,100,34,1.90
14984,100,35,2.20
14985,100,36,0.30
14986,100,37,4.10
14987,100,38,4.40
14988,100,39,4.10
14989,100,40,3.80
14990,100,41,3.20
14991,100,42,1.90
14992,100,43,1.00
14993,100,44,3.50
14994,100,45,2.30
14995,100,46,0.40
14996,100,47,1.70
14997,100,48,2.30
14998,100,49,2.90
14999,100,50,4.80
15000,100,51,3.30
15001,100,52,0.30
15002,100,53,3.50
15003,100,54,3.40
15004,100,55,1.50
15005,100,56,4.50
15006,100,57,3.50
15007,100,58,4.30
15008,100,59,2.50
15009,100,60,3.80
15010,100,61,1.80
15011,100,62,2.60
15012,100,63,1.30
15013,100,64,0.10
15014,100,65,3.70
15015,100,66,0.30
15016,100,67,3.20
15017,100,68,3.80
15018,100,69,1.10
15019,100,70,2.20
15020,100,71,2.40
15021,100,72,0.10
15022,100,73,0.60
15023,100,74,4.70
15024,100,75,3.50
15025,100,76,0.90
15026,100,77,0.20
15027,100,78,3.90
15028,100,79,3.60
15029,100,80,3.20
15030,100,81,4.80
15031,100,82,3.30
15032,100,83,4.00
15033,100,84,2.00
15034,100,85,4.50
15035,100,86,2.10
15036,100,87,1.10
15037,100,88,3.60
15038,100,89,1.40
15039,100,90,4.00
15040,100,91,4.50
15041,100,92,1.00
15042,100,93,0.80
15043,100,94,0.50
15044,100,95,0.70
15045,100,96,3.40
15046,100,97,2.10
15047,100,98,1.10
15048,100,99,2.70
15049,100,100,4.90
15050,100,101,1.00
15051,100,102,2.70
15052,100,103,1.10
15053,100,104,1.90
15054,100,105,1.80
15055,100,106,2.50
15056,100,107,4.80
15057,100,108,3.10
15058,100,109,1.40
15059,100,110,1.70
15060,100,111,4.60
15061,100,112,4.20
15062,100,113,1.50
15063,100,114,1.40
15064,100,115,2.90
15065,100,116,1.70
15066,100,117,3.00
15067,100,118,3.90
15068,100,119,0.60
15069,100,120,0.80
15070,100,121,2.50
15071,100,122,3.30
15072,100,123,2.80
15073,100,124,2.20
15074,100,125,1.50
15075,100,126,4.80
15076,100,127,0.70
15077,100,128,1.40
15078,100,129,2.70
15079,100,130,0.90
15080,100,131,4.20
15081,100,132,1.80
15082,100,133,3.30
15083,100,134,4.30
15084,100,120,4.40
15085,100,136,0.50
15086,100,137,1.10
15087,100,138,1.50
15088,100,139,4.50
15089,100,140,3.60
15090,100,141,1.10
15091,100,142,2.20
15092,100,143,4.70
15093,100,144,4.90
15094,100,145,4.80
15095,100,146,1.10
15096,100,147,0.60
15097,100,148,3.70
15098,100,149,1.90
15099,100,150,2.70
15100,100,151,1.90
15101,101,1,0.00
15102,101,2,1.60
15103,101,3,2.40
15104,101,4,2.70
15105,101,5,1.40
15106,101,6,2.50
15107,101,7,2.70
15108,101,8,1.50
15109,101,9,0.80
15110,101,10,0.40
15111,101,11,4.30
15112,101,12,1.30
15113,101,13,4.10
15114,101,14,4.10
15115,101,15,4.60
15116,101,16,2.40
15117,101,17,2.70
15118,101,18,4.50
15119,101,19,1.00
15120,101,20,4.70
15121,101,21,4.20
15122,101,22,3.70
15123,101,23,4.80
15124,101,24,3.00
15125,101,25,0.50
15126,101,26,2.50
15127,101,27,2.20
15128,101,28,0.60
15129,101,29,4.70
15130,101,30,4.90
15131,101,31,2.90
15132,101,32,0.30
15133,101,33,4.20
15134,101,34,0.20
15135,101,35,4.90
15136,101,36,0.70
15137,101,37,4.00
15138,101,38,0.10
15139,101,39,4.20
15140,101,40,1.30
15141,101,41,4.50
15142,101,42,4.80
15143,101,43,4.40
15144,101,44,0.50
15145,101,45,4.50
15146,101,46,3.30
15147,101,47,3.20
15148,101,48,3.50
15149,101,49,2.70
15150,101,50,2.50
15151,101,51,4.20
15152,101,52,0.50
15153,101,53,2.10
15154,101,54,2.60
15155,101,55,3.40
15156,101,56,2.70
15157,101,57,3.40
15158,101,58,4.10
15159,101,59,4.30
15160,101,60,2.50
15161,101,61,4.90
15162,101,62,4.80
15163,101,63,3.10
15164,101,64,1.80
15165,101,65,1.80
15166,101,66,0.50
15167,101,67,4.30
15168,101,68,1.10
15169,101,69,4.30
15170,101,70,3.80
15171,101,71,0.70
15172,101,72,1.30
15173,101,73,3.60
15174,101,74,2.00
15175,101,75,4.90
15176,101,76,1.10
15177,101,77,0.30
15178,101,78,2.50
15179,101,79,1.40
15180,101,80,2.50
15181,101,81,4.40
15182,101,82,0.30
15183,101,83,0.50
15184,101,84,2.50
15185,101,85,2.10
15186,101,86,1.20
15187,101,87,0.80
15188,101,88,2.40
15189,101,89,0.60
15190,101,90,3.10
15191,101,91,3.20
15192,101,92,2.70
15193,101,93,1.30
15194,101,94,1.90
15195,101,95,1.00
15196,101,96,2.20
15197,101,97,0.50
15198,101,98,0.50
15199,101,99,1.30
15200,101,100,4.20
15201,101,101,3.60
15202,101,102,2.90
15203,101,103,0.50
15204,101,104,2.60
15205,101,105,1.10
15206,101,106,2.80
15207,101,107,2.60
15208,101,108,0.50
15209,101,109,3.00
15210,101,110,4.50
15211,101,111,2.40
15212,101,112,0.00
15213,101,113,0.20
15214,101,114,3.00
15215,101,115,3.10
15216,101,116,0.20
15217,101,117,0.60
15218,101,118,0.20
15219,101,119,0.00
15220,101,120,3.00
15221,101,121,3.30
15222,101,122,1.20
15223,101,123,0.10
15224,101,124,0.10
15225,101,125,1.90
15226,101,126,4.40
15227,101,127,4.80
15228,101,128,2.10
15229,101,129,1.20
15230,101,130,0.90
15231,101,131,3.00
15232,101,132,4.80
15233,101,133,5.00
15234,101,134,4.00
15235,101,120,0.30
15236,101,136,4.40
15237,101,137,1.30
15238,101,138,2.00
15239,101,139,1.70
15240,101,140,1.00
15241,101,141,2.40
15242,101,142,4.20
15243,101,143,3.60
15244,101,144,3.20
15245,101,145,1.00
15246,101,146,3.40
15247,101,147,4.00
15248,101,148,1.50
15249,101,149,1.30
15250,101,150,1.10
15251,101,151,0.90
15252,102,1,1.60
15253,102,2,2.00
15254,102,3,2.70
15255,102,4,1.30
15256,102,5,3.80
15257,102,6,1.30
15258,102,7,4.20
15259,102,8,0.60
15260,102,9,3.50
15261,102,10,3.80
15262,102,11,2.30
15263,102,12,2.90
15264,102,13,2.80
15265,102,14,3.90
15266,102,15,0.70
15267,102,16,3.00
15268,102,17,3.10
15269,102,18,1.40
15270,102,19,3.80
15271,102,20,4.20
15272,102,21,3.20
15273,102,22,3.20
15274,102,23,0.40
15275,102,24,4.50
15276,102,25,3.20
15277,102,26,2.50
15278,102,27,0.00
15279,102,28,4.80
15280,102,29,3.70
15281,102,30,0.80
15282,102,31,0.80
15283,102,32,4.10
15284,102,33,1.40
15285,102,34,3.30
15286,102,35,0.70
15287,102,36,3.70
15288,102,37,1.90
15289,102,38,2.50
15290,102,39,0.20
15291,102,40,0.80
15292,102,41,2.40
15293,102,42,4.30
15294,102,43,4.60
15295,102,44,2.10
15296,102,45,4.90
15297,102,46,0.50
15298,102,47,3.80
15299,102,48,1.80
15300,102,49,2.70
15301,102,50,3.00
15302,102,51,3.70
15303,102,52,1.80
15304,102,53,0.30
15305,102,54,2.20
15306,102,55,3.90
15307,102,56,0.70
15308,102,57,3.10
15309,102,58,2.80
15310,102,59,1.60
15311,102,60,3.30
15312,102,61,0.90
15313,102,62,2.00
15314,102,63,2.90
15315,102,64,0.20
15316,102,65,2.50
15317,102,66,2.50
15318,102,67,0.10
15319,102,68,3.10
15320,102,69,1.60
15321,102,70,4.50
15322,102,71,1.60
15323,102,72,4.70
15324,102,73,2.40
15325,102,74,2.70
15326,102,75,2.10
15327,102,76,2.20
15328,102,77,2.20
15329,102,78,2.70
15330,102,79,2.70
15331,102,80,0.10
15332,102,81,1.40
15333,102,82,1.10
15334,102,83,1.40
15335,102,84,3.60
15336,102,85,3.50
15337,102,86,2.10
15338,102,87,2.20
15339,102,88,0.20
15340,102,89,2.40
15341,102,90,1.20
15342,102,91,3.10
15343,102,92,2.00
15344,102,93,2.20
15345,102,94,3.00
15346,102,95,4.90
15347,102,96,1.20
15348,102,97,4.80
15349,102,98,2.90
15350,102,99,0.70
15351,102,100,1.80
15352,102,101,4.90
15353,102,102,2.20
15354,102,103,3.10
15355,102,104,4.10
15356,102,105,0.50
15357,102,106,2.60
15358,102,107,4.80
15359,102,108,4.00
15360,102,109,4.20
15361,102,110,0.80
15362,102,111,3.80
15363,102,112,3.70
15364,102,113,4.90
15365,102,114,3.80
15366,102,115,0.50
15367,102,116,0.20
15368,102,117,4.20
15369,102,118,1.20
15370,102,119,0.30
15371,102,120,4.40
15372,102,121,3.00
15373,102,122,3.30
15374,102,123,3.10
15375,102,124,2.50
15376,102,125,1.60
15377,102,126,1.70
15378,102,127,1.60
15379,102,128,2.00
15380,102,129,0.80
15381,102,130,1.10
15382,102,131,2.10
15383,102,132,4.00
